League,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Scottish Division 1,19/11/94,Dunfermline,St Mirren,1.0,0.0,H
Scottish Division 1,19/11/94,St Johnstone,Ayr,1.0,0.0,H
Scottish Division 1,19/11/94,Stranraer,Hamilton,2.0,0.0,H
Scottish Division 1,22/11/94,St Johnstone,Airdrie,4.0,0.0,H
Scottish Division 1,23/11/94,Stranraer,Dundee,0.0,2.0,A
Scottish Division 1,26/11/94,Clydebank,Airdrie,0.0,1.0,A
Scottish Division 1,26/11/94,Dundee,Ayr,1.0,1.0,D
Scottish Division 1,26/11/94,Hamilton,St Johnstone,3.0,1.0,H
Scottish Division 1,26/11/94,Stranraer,Dunfermline,0.0,0.0,D
Scottish Division 1,03/12/94,Airdrie,Stranraer,8.0,1.0,H
Scottish Division 1,03/12/94,Ayr,Raith Rvs,1.0,1.0,D
Scottish Division 1,03/12/94,Dunfermline,Dundee,0.0,1.0,A
Scottish Division 1,03/12/94,St Johnstone,Clydebank,1.0,1.0,D
Scottish Division 1,03/12/94,St Mirren,Hamilton,0.0,1.0,A
Scottish Division 1,06/12/94,Raith Rvs,St Mirren,1.0,1.0,D
Scottish Division 1,10/12/94,Dundee,Raith Rvs,2.0,1.0,H
Scottish Division 1,10/12/94,Dunfermline,Ayr,6.0,0.0,H
Scottish Division 1,10/12/94,Stranraer,St Johnstone,2.0,2.0,D
Scottish Division 1,31/12/94,Airdrie,Dunfermline,0.0,0.0,D
Scottish Division 1,31/12/94,Ayr,Hamilton,1.0,2.0,A
Scottish Division 1,31/12/94,Clydebank,Stranraer,2.0,3.0,A
Scottish Division 1,31/12/94,Dundee,St Mirren,4.0,0.0,H
Scottish Division 1,31/12/94,Raith Rvs,St Johnstone,2.0,0.0,H
Scottish Division 1,02/01/95,Hamilton,Airdrie,3.0,0.0,H
Scottish Division 1,02/01/95,St Mirren,Clydebank,0.0,0.0,D
Scottish Division 1,02/01/95,Stranraer,Ayr,2.0,0.0,H
Scottish Division 1,07/01/95,Airdrie,St Johnstone,0.0,2.0,A
Scottish Division 1,07/01/95,Ayr,St Mirren,2.0,0.0,H
Scottish Division 1,07/01/95,Clydebank,Dunfermline,1.0,2.0,A
Scottish Division 1,07/01/95,Dundee,Stranraer,2.0,0.0,H
Scottish Division 1,07/01/95,Raith Rvs,Hamilton,2.0,0.0,H
Scottish Division 1,11/01/95,Dunfermline,Raith Rvs,0.0,1.0,A
Scottish Division 1,11/01/95,St Johnstone,Dundee,2.0,2.0,D
Scottish Division 1,14/01/95,Ayr,St Johnstone,1.0,3.0,A
Scottish Division 1,14/01/95,Dundee,Airdrie,0.0,1.0,A
Scottish Division 1,14/01/95,Hamilton,Stranraer,1.0,0.0,H
Scottish Division 1,14/01/95,Raith Rvs,Clydebank,1.0,0.0,H
Scottish Division 1,14/01/95,St Mirren,Dunfermline,2.0,2.0,D
Scottish Division 1,21/01/95,Clydebank,Dundee,0.0,3.0,A
Scottish Division 1,21/01/95,Dunfermline,Hamilton,2.0,1.0,H
Scottish Division 1,21/01/95,St Johnstone,St Mirren,5.0,1.0,H
Scottish Division 1,24/01/95,Airdrie,Ayr,2.0,2.0,D
Scottish Division 1,24/01/95,Stranraer,Raith Rvs,2.0,4.0,A
Scottish Division 1,27/01/95,Ayr,Clydebank,1.0,1.0,D
Scottish Division 1,27/01/95,Hamilton,Dundee,0.0,1.0,A
Scottish Division 1,27/01/95,Raith Rvs,Airdrie,3.0,2.0,H
Scottish Division 1,27/01/95,St Johnstone,Dunfermline,3.0,2.0,H
Scottish Division 1,27/01/95,St Mirren,Stranraer,1.0,0.0,H
Scottish Division 1,30/01/95,Clydebank,Hamilton,0.0,0.0,D
Scottish Division 1,01/02/95,Airdrie,St Mirren,2.0,0.0,H
Scottish Division 1,04/02/95,Clydebank,St Johnstone,0.0,0.0,D
Scottish Division 1,04/02/95,Dundee,Dunfermline,2.0,3.0,A
Scottish Division 1,04/02/95,Hamilton,St Mirren,2.0,0.0,H
Scottish Division 1,04/02/95,Raith Rvs,Ayr,2.0,1.0,H
Scottish Division 1,04/02/95,Stranraer,Airdrie,1.0,4.0,A
Scottish Division 1,11/02/95,Ayr,Dundee,1.0,0.0,H
Scottish Division 1,11/02/95,St Mirren,Raith Rvs,1.0,2.0,A
Scottish Division 1,14/02/95,Airdrie,Clydebank,1.0,2.0,A
Scottish Division 1,14/02/95,Dunfermline,Stranraer,3.0,1.0,H
Scottish Division 1,18/02/95,St Johnstone,Hamilton,3.0,0.0,H
Scottish Division 1,25/02/95,Ayr,Dunfermline,1.0,2.0,A
Scottish Division 1,25/02/95,Hamilton,Clydebank,0.0,1.0,A
Scottish Division 1,25/02/95,Raith Rvs,Dundee,0.0,0.0,D
Scottish Division 1,25/02/95,St Johnstone,Stranraer,3.0,0.0,H
Scottish Division 1,25/02/95,St Mirren,Airdrie,0.0,1.0,A
Scottish Division 1,05/03/95,Dundee,Hamilton,2.0,0.0,H
Scottish Division 1,06/03/95,Airdrie,Raith Rvs,1.0,2.0,A
Scottish Division 1,08/03/95,Clydebank,Ayr,1.0,1.0,D
Scottish Division 1,08/03/95,Dunfermline,St Johnstone,1.0,1.0,D
Scottish Division 1,08/03/95,Stranraer,St Mirren,1.0,3.0,A
Scottish Division 1,18/03/95,Ayr,Airdrie,0.0,2.0,A
Scottish Division 1,18/03/95,Dundee,Clydebank,3.0,2.0,H
Scottish Division 1,18/03/95,Raith Rvs,Stranraer,1.0,1.0,D
Scottish Division 1,19/03/95,Hamilton,Dunfermline,1.0,3.0,A
Scottish Division 1,19/03/95,St Mirren,St Johnstone,0.0,0.0,D
Scottish Division 1,25/03/95,Airdrie,Dundee,0.0,3.0,A
Scottish Division 1,25/03/95,Dunfermline,St Mirren,1.0,1.0,D
Scottish Division 1,25/03/95,St Johnstone,Ayr,1.0,1.0,D
Scottish Division 1,25/03/95,Stranraer,Hamilton,0.0,5.0,A
Scottish Division 1,01/04/95,Airdrie,Stranraer,2.0,0.0,H
Scottish Division 1,01/04/95,Ayr,Raith Rvs,0.0,1.0,A
Scottish Division 1,01/04/95,Dunfermline,Dundee,1.0,1.0,D
Scottish Division 1,01/04/95,St Johnstone,Clydebank,1.0,0.0,H
Scottish Division 1,01/04/95,St Mirren,Hamilton,3.0,2.0,H
Scottish Division 1,04/04/95,Clydebank,Raith Rvs,1.0,2.0,A
Scottish Division 1,08/04/95,Dundee,Ayr,1.0,1.0,D
Scottish Division 1,08/04/95,Hamilton,St Johnstone,1.0,0.0,H
Scottish Division 1,08/04/95,Raith Rvs,St Mirren,2.0,1.0,H
Scottish Division 1,08/04/95,Stranraer,Dunfermline,0.0,1.0,A
Scottish Division 1,09/04/95,Clydebank,Airdrie,1.0,1.0,D
Scottish Division 1,15/04/95,Ayr,Clydebank,1.0,0.0,H
Scottish Division 1,15/04/95,Hamilton,Dundee,1.0,4.0,A
Scottish Division 1,15/04/95,Raith Rvs,Airdrie,0.0,1.0,A
Scottish Division 1,15/04/95,St Johnstone,Dunfermline,1.0,1.0,D
Scottish Division 1,15/04/95,St Mirren,Stranraer,2.0,0.0,H
Scottish Division 1,22/04/95,Airdrie,St Mirren,1.0,0.0,H
Scottish Division 1,22/04/95,Clydebank,Hamilton,1.0,4.0,A
Scottish Division 1,22/04/95,Dundee,Raith Rvs,0.0,2.0,A
Scottish Division 1,22/04/95,Dunfermline,Ayr,3.0,0.0,H
Scottish Division 1,22/04/95,Stranraer,St Johnstone,2.0,6.0,A
Scottish Division 1,29/04/95,Dunfermline,Airdrie,0.0,0.0,D
Scottish Division 1,29/04/95,Hamilton,Ayr,1.0,0.0,H
Scottish Division 1,29/04/95,St Johnstone,Raith Rvs,1.0,2.0,A
Scottish Division 1,29/04/95,St Mirren,Dundee,1.0,0.0,H
Scottish Division 1,29/04/95,Stranraer,Clydebank,0.0,1.0,A
Scottish Division 1,06/05/95,Airdrie,Hamilton,0.0,1.0,A
Scottish Division 1,06/05/95,Ayr,Stranraer,3.0,0.0,H
Scottish Division 1,06/05/95,Clydebank,St Mirren,2.0,1.0,H
Scottish Division 1,06/05/95,Dundee,St Johnstone,2.0,1.0,H
Scottish Division 1,06/05/95,Raith Rvs,Dunfermline,0.0,0.0,D
Scottish Division 1,13/05/95,Dunfermline,Clydebank,2.0,1.0,H
Scottish Division 1,13/05/95,Hamilton,Raith Rvs,0.0,0.0,D
Scottish Division 1,13/05/95,St Johnstone,Airdrie,2.0,1.0,H
Scottish Division 1,13/05/95,St Mirren,Ayr,2.0,1.0,H
Scottish Division 1,13/05/95,Stranraer,Dundee,0.0,5.0,A
Scottish Division 1,13/08/95,Airdrie,Dunfermline,0.0,1.0,A
Scottish Division 1,13/08/95,Clydebank,St Mirren,1.0,1.0,D
Scottish Division 1,13/08/95,Dumbarton,Hamilton,1.0,0.0,H
Scottish Division 1,13/08/95,Dundee United,Morton,1.0,1.0,D
Scottish Division 1,13/08/95,St Johnstone,Dundee,0.0,2.0,A
Scottish Division 1,26/08/95,Dundee,Airdrie,1.0,1.0,D
Scottish Division 1,26/08/95,Dunfermline,Dundee United,3.0,0.0,H
Scottish Division 1,26/08/95,Morton,Dumbarton,1.0,2.0,A
Scottish Division 1,26/08/95,St Mirren,St Johnstone,0.0,0.0,D
Scottish Division 1,27/08/95,Hamilton,Clydebank,0.0,2.0,A
Scottish Division 1,02/09/95,Airdrie,St Mirren,1.0,2.0,A
Scottish Division 1,02/09/95,Clydebank,Dundee,1.0,1.0,D
Scottish Division 1,02/09/95,Dumbarton,Dunfermline,0.0,4.0,A
Scottish Division 1,02/09/95,Dundee United,Hamilton,2.0,1.0,H
Scottish Division 1,02/09/95,St Johnstone,Morton,0.0,2.0,A
Scottish Division 1,09/09/95,Dumbarton,Airdrie,1.0,2.0,A
Scottish Division 1,09/09/95,Dundee United,St Mirren,1.0,0.0,H
Scottish Division 1,09/09/95,Dunfermline,Clydebank,2.0,1.0,H
Scottish Division 1,09/09/95,Hamilton,St Johnstone,0.0,3.0,A
Scottish Division 1,09/09/95,Morton,Dundee,2.0,2.0,D
Scottish Division 1,16/09/95,Airdrie,Morton,3.0,2.0,H
Scottish Division 1,16/09/95,Clydebank,Dundee United,1.0,2.0,A
Scottish Division 1,16/09/95,Dundee,Hamilton,1.0,1.0,D
Scottish Division 1,16/09/95,St Johnstone,Dumbarton,4.0,1.0,H
Scottish Division 1,16/09/95,St Mirren,Dunfermline,0.0,2.0,A
Scottish Division 1,23/09/95,Dumbarton,Dundee,1.0,5.0,A
Scottish Division 1,23/09/95,Dundee United,Airdrie,1.0,2.0,A
Scottish Division 1,23/09/95,Hamilton,St Mirren,2.0,2.0,D
Scottish Division 1,23/09/95,Morton,Dunfermline,2.0,0.0,H
Scottish Division 1,23/09/95,St Johnstone,Clydebank,2.0,2.0,D
Scottish Division 1,30/09/95,Airdrie,Hamilton,0.0,0.0,D
Scottish Division 1,30/09/95,Clydebank,Dumbarton,2.0,1.0,H
Scottish Division 1,30/09/95,Dundee,Dundee United,2.0,3.0,A
Scottish Division 1,30/09/95,Dunfermline,St Johnstone,2.0,1.0,H
Scottish Division 1,30/09/95,St Mirren,Morton,1.0,4.0,A
Scottish Division 1,07/10/95,Clydebank,Morton,1.0,0.0,H
Scottish Division 1,07/10/95,Dumbarton,Dundee United,1.0,0.0,H
Scottish Division 1,07/10/95,Dundee,St Mirren,3.0,1.0,H
Scottish Division 1,07/10/95,Hamilton,Dunfermline,1.0,3.0,A
Scottish Division 1,07/10/95,St Johnstone,Airdrie,1.0,0.0,H
Scottish Division 1,14/10/95,Airdrie,Clydebank,1.0,1.0,D
Scottish Division 1,14/10/95,Dundee United,St Johnstone,2.0,1.0,H
Scottish Division 1,14/10/95,Dunfermline,Dundee,0.0,1.0,A
Scottish Division 1,14/10/95,Morton,Hamilton,2.0,0.0,H
Scottish Division 1,14/10/95,St Mirren,Dumbarton,3.0,2.0,H
Scottish Division 1,21/10/95,Dundee,Clydebank,1.0,1.0,D
Scottish Division 1,21/10/95,Dunfermline,Dumbarton,3.0,1.0,H
Scottish Division 1,21/10/95,Hamilton,Dundee United,0.0,1.0,A
Scottish Division 1,21/10/95,Morton,St Johnstone,4.0,0.0,H
Scottish Division 1,21/10/95,St Mirren,Airdrie,1.0,2.0,A
Scottish Division 1,28/10/95,Airdrie,Dundee,2.0,3.0,A
Scottish Division 1,28/10/95,Clydebank,Hamilton,2.0,0.0,H
Scottish Division 1,28/10/95,Dumbarton,Morton,0.0,2.0,A
Scottish Division 1,28/10/95,Dundee United,Dunfermline,3.0,1.0,H
Scottish Division 1,28/10/95,St Johnstone,St Mirren,0.0,0.0,D
Scottish Division 1,31/10/95,Dundee United,Clydebank,3.0,0.0,H
Scottish Division 1,04/11/95,Dumbarton,St Johnstone,1.0,3.0,A
Scottish Division 1,04/11/95,Dunfermline,St Mirren,1.0,1.0,D
Scottish Division 1,04/11/95,Hamilton,Dundee,1.0,2.0,A
Scottish Division 1,04/11/95,Morton,Airdrie,2.0,1.0,H
Scottish Division 1,11/11/95,Airdrie,Dumbarton,2.0,1.0,H
Scottish Division 1,11/11/95,Clydebank,Dunfermline,0.0,4.0,A
Scottish Division 1,11/11/95,Dundee,Morton,0.0,0.0,D
Scottish Division 1,11/11/95,St Johnstone,Hamilton,2.0,0.0,H
Scottish Division 1,11/11/95,St Mirren,Dundee United,1.0,1.0,D
Scottish Division 1,18/11/95,Dumbarton,Clydebank,1.0,2.0,A
Scottish Division 1,18/11/95,Dundee United,Dundee,2.0,3.0,A
Scottish Division 1,18/11/95,Hamilton,Airdrie,1.0,2.0,A
Scottish Division 1,18/11/95,Morton,St Mirren,0.0,3.0,A
Scottish Division 1,18/11/95,St Johnstone,Dunfermline,1.0,0.0,H
Scottish Division 1,25/11/95,Airdrie,Dundee United,1.0,1.0,D
Scottish Division 1,25/11/95,Clydebank,St Johnstone,2.0,0.0,H
Scottish Division 1,25/11/95,Dunfermline,Morton,0.0,2.0,A
Scottish Division 1,25/11/95,St Mirren,Hamilton,0.0,3.0,A
Scottish Division 1,02/12/95,Airdrie,St Johnstone,1.0,1.0,D
Scottish Division 1,02/12/95,Dundee United,Dumbarton,8.0,0.0,H
Scottish Division 1,02/12/95,Dunfermline,Hamilton,4.0,0.0,H
Scottish Division 1,02/12/95,Morton,Clydebank,3.0,0.0,H
Scottish Division 1,02/12/95,St Mirren,Dundee,1.0,2.0,A
Scottish Division 1,09/12/95,Dumbarton,St Mirren,0.0,0.0,D
Scottish Division 1,09/12/95,Dundee,Dunfermline,2.0,4.0,A
Scottish Division 1,09/12/95,Hamilton,Morton,2.0,3.0,A
Scottish Division 1,09/12/95,St Johnstone,Dundee United,0.0,0.0,D
Scottish Division 1,12/12/95,Dundee,Dumbarton,1.0,1.0,D
Scottish Division 1,16/12/95,Dundee,St Johnstone,0.0,1.0,A
Scottish Division 1,16/12/95,Dunfermline,Airdrie,2.0,0.0,H
Scottish Division 1,16/12/95,Hamilton,Dumbarton,3.0,0.0,H
Scottish Division 1,16/12/95,Morton,Dundee United,1.0,2.0,A
Scottish Division 1,16/12/95,St Mirren,Clydebank,2.0,1.0,H
Scottish Division 1,26/12/95,Dundee United,Hamilton,1.0,1.0,D
Scottish Division 1,30/12/95,Dundee United,Airdrie,2.0,2.0,D
Scottish Division 1,06/01/96,Clydebank,Dundee United,1.0,1.0,D
Scottish Division 1,06/01/96,Dundee,Hamilton,2.0,1.0,H
Scottish Division 1,06/01/96,St Johnstone,Dumbarton,3.0,0.0,H
Scottish Division 1,06/01/96,St Mirren,Dunfermline,2.0,1.0,H
Scottish Division 1,09/01/96,Clydebank,Airdrie,1.0,1.0,D
Scottish Division 1,09/01/96,Dundee,Dundee United,0.0,2.0,A
Scottish Division 1,09/01/96,St Johnstone,Morton,6.0,1.0,H
Scottish Division 1,13/01/96,Dumbarton,Airdrie,1.0,2.0,A
Scottish Division 1,13/01/96,Dundee United,St Mirren,2.0,1.0,H
Scottish Division 1,13/01/96,Dunfermline,Clydebank,4.0,3.0,H
Scottish Division 1,13/01/96,Hamilton,St Johnstone,2.0,1.0,H
Scottish Division 1,13/01/96,Morton,Dundee,1.0,0.0,H
Scottish Division 1,16/01/96,Airdrie,St Mirren,1.0,2.0,A
Scottish Division 1,16/01/96,Clydebank,Dundee,0.0,1.0,A
Scottish Division 1,20/01/96,Clydebank,Morton,0.0,1.0,A
Scottish Division 1,20/01/96,Dumbarton,Dundee United,1.0,3.0,A
Scottish Division 1,20/01/96,Dundee,St Mirren,1.0,2.0,A
Scottish Division 1,20/01/96,Hamilton,Dunfermline,0.0,0.0,D
Scottish Division 1,20/01/96,St Johnstone,Airdrie,0.0,0.0,D
Scottish Division 1,23/01/96,Airdrie,Morton,0.0,2.0,A
Scottish Division 1,23/01/96,Dumbarton,Dundee,1.0,2.0,A
Scottish Division 1,23/01/96,St Johnstone,Clydebank,3.0,1.0,H
Scottish Division 1,24/01/96,Hamilton,St Mirren,3.0,0.0,H
Scottish Division 1,31/01/96,St Mirren,Morton,0.0,1.0,A
Scottish Division 1,03/02/96,Dundee United,St Johnstone,1.0,3.0,A
Scottish Division 1,03/02/96,St Mirren,Dumbarton,5.0,0.0,H
Scottish Division 1,10/02/96,Airdrie,Dunfermline,1.0,2.0,A
Scottish Division 1,10/02/96,Clydebank,St Mirren,1.0,2.0,A
Scottish Division 1,13/02/96,Airdrie,Clydebank,1.0,1.0,D
Scottish Division 1,13/02/96,Dumbarton,Hamilton,1.0,2.0,A
Scottish Division 1,13/02/96,St Johnstone,Dundee,3.0,2.0,H
Scottish Division 1,17/02/96,Clydebank,Dumbarton,1.0,0.0,H
Scottish Division 1,24/02/96,Dundee,Airdrie,2.0,0.0,H
Scottish Division 1,24/02/96,Dunfermline,Dundee United,2.0,2.0,D
Scottish Division 1,24/02/96,Hamilton,Clydebank,1.0,1.0,D
Scottish Division 1,24/02/96,Morton,Dumbarton,2.0,0.0,H
Scottish Division 1,24/02/96,St Mirren,St Johnstone,1.0,3.0,A
Scottish Division 1,27/02/96,Dundee United,Morton,4.0,0.0,H
Scottish Division 1,28/02/96,Dunfermline,St Johnstone,3.0,2.0,H
Scottish Division 1,02/03/96,Airdrie,Dundee United,1.0,1.0,D
Scottish Division 1,02/03/96,Clydebank,St Johnstone,1.0,2.0,A
Scottish Division 1,02/03/96,Dundee,Dumbarton,3.0,0.0,H
Scottish Division 1,02/03/96,Dunfermline,Morton,4.0,1.0,H
Scottish Division 1,02/03/96,St Mirren,Hamilton,0.0,1.0,A
Scottish Division 1,06/03/96,Airdrie,Hamilton,3.0,0.0,H
Scottish Division 1,06/03/96,Dunfermline,Dundee,1.0,1.0,D
Scottish Division 1,09/03/96,Dumbarton,Dunfermline,0.0,3.0,A
Scottish Division 1,09/03/96,Morton,Hamilton,4.0,1.0,H
Scottish Division 1,16/03/96,Dumbarton,Clydebank,0.0,1.0,A
Scottish Division 1,16/03/96,Dundee United,Dundee,2.0,0.0,H
Scottish Division 1,16/03/96,Hamilton,Airdrie,4.0,1.0,H
Scottish Division 1,16/03/96,Morton,St Mirren,1.0,2.0,A
Scottish Division 1,16/03/96,St Johnstone,Dunfermline,2.0,2.0,D
Scottish Division 1,19/03/96,Morton,Dunfermline,1.0,1.0,D
Scottish Division 1,23/03/96,Dumbarton,St Johnstone,0.0,3.0,A
Scottish Division 1,23/03/96,Dundee United,Clydebank,6.0,0.0,H
Scottish Division 1,23/03/96,Dunfermline,St Mirren,2.0,2.0,D
Scottish Division 1,23/03/96,Hamilton,Dundee,0.0,1.0,A
Scottish Division 1,23/03/96,Morton,Airdrie,3.0,0.0,H
Scottish Division 1,30/03/96,Airdrie,Dumbarton,5.0,1.0,H
Scottish Division 1,30/03/96,Clydebank,Dunfermline,2.0,3.0,A
Scottish Division 1,30/03/96,Dundee,Morton,1.0,1.0,D
Scottish Division 1,30/03/96,St Johnstone,Hamilton,4.0,1.0,H
Scottish Division 1,30/03/96,St Mirren,Dundee United,1.0,3.0,A
Scottish Division 1,06/04/96,Airdrie,St Johnstone,1.0,3.0,A
Scottish Division 1,06/04/96,Dundee United,Dumbarton,6.0,1.0,H
Scottish Division 1,06/04/96,Dunfermline,Hamilton,1.0,3.0,A
Scottish Division 1,06/04/96,Morton,Clydebank,0.0,0.0,D
Scottish Division 1,06/04/96,St Mirren,Dundee,2.0,1.0,H
Scottish Division 1,13/04/96,Clydebank,Airdrie,2.0,1.0,H
Scottish Division 1,13/04/96,Dumbarton,St Mirren,0.0,1.0,A
Scottish Division 1,13/04/96,Dundee,Dunfermline,1.0,1.0,D
Scottish Division 1,13/04/96,Hamilton,Morton,0.0,1.0,A
Scottish Division 1,13/04/96,St Johnstone,Dundee United,1.0,0.0,H
Scottish Division 1,20/04/96,Dundee,Clydebank,3.0,0.0,H
Scottish Division 1,20/04/96,Dunfermline,Dumbarton,4.0,1.0,H
Scottish Division 1,20/04/96,Morton,St Johnstone,1.0,0.0,H
Scottish Division 1,20/04/96,St Mirren,Airdrie,2.0,1.0,H
Scottish Division 1,22/04/96,Hamilton,Dundee United,0.0,2.0,A
Scottish Division 1,27/04/96,Airdrie,Dundee,0.0,0.0,D
Scottish Division 1,27/04/96,Clydebank,Hamilton,1.0,3.0,A
Scottish Division 1,27/04/96,Dumbarton,Morton,0.0,1.0,A
Scottish Division 1,27/04/96,Dundee United,Dunfermline,0.0,1.0,A
Scottish Division 1,27/04/96,St Johnstone,St Mirren,1.0,0.0,H
Scottish Division 1,04/05/96,Dundee,St Johnstone,0.0,0.0,D
Scottish Division 1,04/05/96,Dunfermline,Airdrie,2.0,1.0,H
Scottish Division 1,04/05/96,Hamilton,Dumbarton,2.0,1.0,H
Scottish Division 1,04/05/96,Morton,Dundee United,2.0,2.0,D
Scottish Division 1,04/05/96,St Mirren,Clydebank,1.0,2.0,A
Scottish Division 1,17/08/96,East Fife,St Mirren,0.0,4.0,A
Scottish Division 1,17/08/96,Morton,Clydebank,3.0,0.0,H
Scottish Division 1,17/08/96,Partick,Dundee,0.0,0.0,D
Scottish Division 1,17/08/96,St Johnstone,Falkirk,0.0,0.0,D
Scottish Division 1,17/08/96,Stirling,Airdrie,0.0,1.0,A
Scottish Division 1,24/08/96,Airdrie,East Fife,0.0,0.0,D
Scottish Division 1,24/08/96,Clydebank,Stirling,1.0,0.0,H
Scottish Division 1,24/08/96,Dundee,Morton,2.0,1.0,H
Scottish Division 1,24/08/96,Falkirk,Partick,1.0,0.0,H
Scottish Division 1,24/08/96,St Mirren,St Johnstone,0.0,3.0,A
Scottish Division 1,31/08/96,Morton,Falkirk,1.0,0.0,H
Scottish Division 1,31/08/96,Partick,St Mirren,1.0,1.0,D
Scottish Division 1,31/08/96,Stirling,Dundee,1.0,1.0,D
Scottish Division 1,03/09/96,East Fife,Clydebank,1.0,1.0,D
