League,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
English League 1,27/11/93,Burnley,Exeter,3.0,2.0,H
English League 1,27/11/93,Cardiff,Bradford,1.0,1.0,D
English League 1,27/11/93,Fulham,Swansea,3.0,1.0,H
English League 1,27/11/93,Huddersfield,Brentford,1.0,3.0,A
English League 1,27/11/93,Hull,Stockport,0.0,1.0,A
English League 1,27/11/93,Leyton Orient,Blackpool,2.0,0.0,H
English League 1,27/11/93,Plymouth,Hartlepool,2.0,0.0,H
English League 1,27/11/93,Port Vale,Brighton,4.0,0.0,H
English League 1,27/11/93,Reading,Bournemouth,3.0,0.0,H
English League 1,27/11/93,Wrexham,York,1.0,1.0,D
English League 1,04/12/93,Blackpool,Hartlepool,2.0,1.0,H
English League 1,07/12/93,Bournemouth,Port Vale,2.0,1.0,H
English League 1,11/12/93,Barnet,Port Vale,2.0,3.0,A
English League 1,11/12/93,Bradford,Bournemouth,0.0,0.0,D
English League 1,11/12/93,Brentford,Blackpool,3.0,0.0,H
English League 1,11/12/93,Bristol Rvs,Leyton Orient,1.0,1.0,D
English League 1,11/12/93,Burnley,Reading,0.0,1.0,A
English League 1,11/12/93,Cambridge,Stockport,0.0,0.0,D
English League 1,11/12/93,Cardiff,Fulham,1.0,0.0,H
English League 1,11/12/93,Hartlepool,Brighton,2.0,2.0,D
English League 1,11/12/93,Huddersfield,Rotherham,2.0,1.0,H
English League 1,11/12/93,Plymouth,Hull,2.0,1.0,H
English League 1,11/12/93,Wrexham,Swansea,3.0,2.0,H
English League 1,11/12/93,York,Exeter,3.0,0.0,H
English League 1,17/12/93,Fulham,Hartlepool,2.0,0.0,H
English League 1,17/12/93,Rotherham,Wrexham,2.0,1.0,H
English League 1,17/12/93,Stockport,Plymouth,2.0,3.0,A
English League 1,18/12/93,Bournemouth,Bristol Rvs,3.0,0.0,H
English League 1,18/12/93,Brighton,Bradford,0.0,1.0,A
English League 1,18/12/93,Exeter,Brentford,2.0,2.0,D
English League 1,18/12/93,Hull,Barnet,4.0,4.0,D
English League 1,18/12/93,Leyton Orient,Cardiff,2.0,2.0,D
English League 1,18/12/93,Port Vale,Burnley,1.0,1.0,D
English League 1,18/12/93,Reading,Huddersfield,0.0,0.0,D
English League 1,18/12/93,Swansea,York,1.0,2.0,A
English League 1,19/12/93,Blackpool,Cambridge,2.0,3.0,A
English League 1,22/12/93,Cardiff,Swansea,1.0,0.0,H
English League 1,27/12/93,Bournemouth,Brentford,0.0,3.0,A
English League 1,27/12/93,Bradford,Rotherham,2.0,1.0,H
English League 1,27/12/93,Brighton,Barnet,1.0,0.0,H
English League 1,27/12/93,Burnley,Wrexham,2.0,1.0,H
English League 1,27/12/93,Fulham,Port Vale,0.0,0.0,D
English League 1,27/12/93,Hartlepool,Huddersfield,1.0,4.0,A
English League 1,27/12/93,Leyton Orient,Cambridge,2.0,1.0,H
English League 1,27/12/93,York,Hull,0.0,0.0,D
English League 1,28/12/93,Blackpool,York,0.0,5.0,A
English League 1,28/12/93,Hull,Hartlepool,1.0,0.0,H
English League 1,28/12/93,Plymouth,Fulham,3.0,1.0,H
English League 1,28/12/93,Reading,Stockport,2.0,0.0,H
English League 1,29/12/93,Barnet,Burnley,1.0,1.0,D
English League 1,29/12/93,Brentford,Bradford,2.0,0.0,H
English League 1,29/12/93,Cambridge,Exeter,3.0,0.0,H
English League 1,29/12/93,Port Vale,Leyton Orient,2.0,1.0,H
English League 1,01/01/94,Bournemouth,Plymouth,0.0,1.0,A
English League 1,01/01/94,Bradford,Wrexham,1.0,0.0,H
English League 1,01/01/94,Brighton,Cambridge,4.0,1.0,H
English League 1,01/01/94,Bristol Rvs,Swansea,1.0,2.0,A
English League 1,01/01/94,Burnley,Blackpool,3.0,1.0,H
English League 1,01/01/94,Cardiff,Reading,3.0,0.0,H
English League 1,01/01/94,Exeter,Hull,0.0,1.0,A
English League 1,01/01/94,Fulham,Brentford,0.0,0.0,D
English League 1,01/01/94,Hartlepool,Rotherham,2.0,0.0,H
English League 1,01/01/94,Leyton Orient,Huddersfield,1.0,0.0,H
English League 1,01/01/94,Stockport,Barnet,2.0,1.0,H
English League 1,01/01/94,York,Port Vale,1.0,0.0,H
English League 1,03/01/94,Blackpool,Bristol Rvs,0.0,1.0,A
English League 1,03/01/94,Brentford,Stockport,1.0,1.0,D
English League 1,03/01/94,Cambridge,Fulham,3.0,0.0,H
English League 1,03/01/94,Huddersfield,Bournemouth,1.0,1.0,D
English League 1,03/01/94,Hull,Burnley,1.0,2.0,A
English League 1,03/01/94,Plymouth,Brighton,1.0,1.0,D
English League 1,03/01/94,Reading,York,2.0,1.0,H
English League 1,03/01/94,Rotherham,Cardiff,5.0,2.0,H
English League 1,03/01/94,Wrexham,Leyton Orient,4.0,2.0,H
English League 1,08/01/94,Blackpool,Fulham,2.0,3.0,A
English League 1,08/01/94,Bradford,Leyton Orient,0.0,0.0,D
English League 1,08/01/94,Brentford,Bristol Rvs,3.0,4.0,A
English League 1,08/01/94,Cambridge,York,0.0,2.0,A
English League 1,08/01/94,Hull,Brighton,0.0,0.0,D
English League 1,08/01/94,Reading,Hartlepool,4.0,0.0,H
English League 1,14/01/94,Swansea,Rotherham,0.0,0.0,D
English League 1,15/01/94,Barnet,Huddersfield,0.0,1.0,A
English League 1,15/01/94,Brighton,Bournemouth,3.0,3.0,D
English League 1,15/01/94,Bristol Rvs,Cardiff,2.0,1.0,H
English League 1,15/01/94,Burnley,Bradford,0.0,1.0,A
English League 1,15/01/94,Fulham,Hull,0.0,1.0,A
English League 1,15/01/94,Hartlepool,Cambridge,0.0,2.0,A
English League 1,15/01/94,Leyton Orient,Reading,1.0,1.0,D
English League 1,15/01/94,Port Vale,Blackpool,2.0,0.0,H
English League 1,15/01/94,Wrexham,Brentford,1.0,2.0,A
English League 1,15/01/94,York,Plymouth,0.0,0.0,D
English League 1,22/01/94,Blackpool,Swansea,1.0,1.0,D
English League 1,22/01/94,Bournemouth,Fulham,1.0,3.0,A
English League 1,22/01/94,Bradford,Bristol Rvs,0.0,1.0,A
English League 1,22/01/94,Brentford,Hartlepool,1.0,0.0,H
English League 1,22/01/94,Cambridge,Wrexham,2.0,2.0,D
English League 1,22/01/94,Cardiff,Barnet,0.0,0.0,D
English League 1,22/01/94,Huddersfield,York,3.0,2.0,H
English League 1,22/01/94,Hull,Port Vale,0.0,0.0,D
English League 1,22/01/94,Plymouth,Burnley,3.0,2.0,H
English League 1,22/01/94,Reading,Exeter,1.0,0.0,H
English League 1,22/01/94,Rotherham,Leyton Orient,2.0,1.0,H
English League 1,22/01/94,Stockport,Brighton,3.0,0.0,H
English League 1,26/01/94,Bristol Rvs,Reading,1.0,1.0,D
English League 1,28/01/94,Swansea,Hartlepool,1.0,1.0,D
English League 1,29/01/94,Barnet,Brentford,0.0,0.0,D
English League 1,29/01/94,Brighton,Blackpool,3.0,2.0,H
English League 1,29/01/94,Bristol Rvs,Huddersfield,0.0,0.0,D
English League 1,29/01/94,Burnley,Cambridge,3.0,0.0,H
English League 1,29/01/94,Exeter,Bournemouth,0.0,2.0,A
English League 1,29/01/94,Leyton Orient,Hull,3.0,1.0,H
English League 1,29/01/94,York,Bradford,1.0,1.0,D
English League 1,30/01/94,Fulham,Reading,1.0,0.0,H
English League 1,01/02/94,Stockport,Blackpool,1.0,0.0,H
English League 1,05/02/94,Blackpool,Exeter,1.0,0.0,H
English League 1,05/02/94,Bournemouth,Leyton Orient,1.0,1.0,D
English League 1,05/02/94,Bradford,Hartlepool,2.0,1.0,H
English League 1,05/02/94,Brentford,York,1.0,1.0,D
English League 1,05/02/94,Cambridge,Barnet,1.0,1.0,D
English League 1,05/02/94,Cardiff,Wrexham,5.0,1.0,H
English League 1,05/02/94,Huddersfield,Burnley,1.0,1.0,D
English League 1,05/02/94,Hull,Swansea,0.0,1.0,A
English League 1,05/02/94,Plymouth,Bristol Rvs,3.0,3.0,D
English League 1,05/02/94,Reading,Port Vale,1.0,2.0,A
English League 1,05/02/94,Rotherham,Brighton,0.0,1.0,A
English League 1,05/02/94,Stockport,Fulham,2.0,4.0,A
English League 1,12/02/94,Barnet,Plymouth,0.0,0.0,D
English League 1,12/02/94,Brighton,Hull,3.0,0.0,H
English League 1,12/02/94,Bristol Rvs,Brentford,1.0,4.0,A
English League 1,12/02/94,Burnley,Cardiff,2.0,0.0,H
English League 1,12/02/94,Exeter,Rotherham,1.0,1.0,D
English League 1,12/02/94,Fulham,Blackpool,1.0,0.0,H
English League 1,12/02/94,Hartlepool,Reading,1.0,4.0,A
English League 1,12/02/94,Leyton Orient,Bradford,2.0,1.0,H
English League 1,12/02/94,Port Vale,Stockport,1.0,1.0,D
English League 1,12/02/94,Swansea,Bournemouth,1.0,1.0,D
English League 1,12/02/94,Wrexham,Huddersfield,3.0,1.0,H
English League 1,12/02/94,York,Cambridge,2.0,0.0,H
English League 1,18/02/94,Swansea,Barnet,2.0,0.0,H
English League 1,19/02/94,Blackpool,Wrexham,4.0,1.0,H
English League 1,19/02/94,Bournemouth,Hartlepool,0.0,0.0,D
English League 1,19/02/94,Exeter,Bradford,0.0,0.0,D
English League 1,19/02/94,Fulham,Bristol Rvs,0.0,1.0,A
English League 1,19/02/94,Hull,Cambridge,2.0,0.0,H
English League 1,19/02/94,Leyton Orient,Burnley,3.0,1.0,H
English League 1,19/02/94,Port Vale,Plymouth,2.0,1.0,H
English League 1,19/02/94,Reading,Brentford,2.0,1.0,H
English League 1,19/02/94,Rotherham,York,2.0,1.0,H
English League 1,19/02/94,Stockport,Huddersfield,3.0,0.0,H
English League 1,22/02/94,Brentford,Hull,0.0,3.0,A
English League 1,22/02/94,Cambridge,Port Vale,1.0,0.0,H
English League 1,22/02/94,Huddersfield,Swansea,1.0,1.0,D
English League 1,22/02/94,Plymouth,Blackpool,2.0,1.0,H
English League 1,22/02/94,Wrexham,Fulham,2.0,0.0,H
English League 1,23/02/94,Bristol Rvs,Brighton,1.0,0.0,H
English League 1,26/02/94,Barnet,Blackpool,0.0,1.0,A
English League 1,26/02/94,Brentford,Rotherham,2.0,2.0,D
English League 1,26/02/94,Bristol Rvs,Hull,1.0,1.0,D
English League 1,26/02/94,Burnley,Bournemouth,4.0,0.0,H
English League 1,26/02/94,Cambridge,Reading,0.0,1.0,A
English League 1,26/02/94,Hartlepool,Exeter,1.0,2.0,A
English League 1,26/02/94,Huddersfield,Brighton,1.0,3.0,A
English League 1,26/02/94,Plymouth,Swansea,2.0,1.0,H
English League 1,26/02/94,York,Leyton Orient,3.0,0.0,H
English League 1,01/03/94,Cardiff,Burnley,2.0,1.0,H
English League 1,01/03/94,Port Vale,Bradford,0.0,0.0,D
English League 1,02/03/94,Exeter,Plymouth,2.0,3.0,A
English League 1,05/03/94,Blackpool,Bradford,1.0,3.0,A
English League 1,05/03/94,Bournemouth,Barnet,1.0,1.0,D
English League 1,05/03/94,Brighton,York,2.0,0.0,H
English League 1,05/03/94,Exeter,Huddersfield,2.0,3.0,A
English League 1,05/03/94,Fulham,Burnley,3.0,2.0,H
English League 1,05/03/94,Hull,Cardiff,1.0,0.0,H
English League 1,05/03/94,Leyton Orient,Plymouth,2.0,1.0,H
English League 1,05/03/94,Port Vale,Bristol Rvs,2.0,0.0,H
English League 1,05/03/94,Reading,Wrexham,0.0,1.0,A
English League 1,05/03/94,Rotherham,Cambridge,3.0,0.0,H
English League 1,05/03/94,Stockport,Hartlepool,5.0,0.0,H
English League 1,05/03/94,Swansea,Brentford,1.0,1.0,D
English League 1,08/03/94,Hartlepool,Leyton Orient,1.0,1.0,D
English League 1,08/03/94,Plymouth,Barnet,1.0,0.0,H
English League 1,08/03/94,Rotherham,Bournemouth,1.0,2.0,A
English League 1,08/03/94,Swansea,Brighton,3.0,0.0,H
English League 1,08/03/94,Wrexham,Stockport,0.0,1.0,A
English League 1,12/03/94,Barnet,Leyton Orient,3.0,1.0,H
English League 1,12/03/94,Bradford,Swansea,2.0,1.0,H
English League 1,12/03/94,Brentford,Brighton,1.0,1.0,D
English League 1,12/03/94,Bristol Rvs,Rotherham,0.0,2.0,A
English League 1,12/03/94,Burnley,Stockport,1.0,1.0,D
English League 1,12/03/94,Cambridge,Bournemouth,3.0,2.0,H
English League 1,12/03/94,Cardiff,Blackpool,0.0,2.0,A
English League 1,12/03/94,Hartlepool,Port Vale,1.0,4.0,A
English League 1,12/03/94,Huddersfield,Hull,0.0,2.0,A
English League 1,12/03/94,Plymouth,Reading,3.0,1.0,H
English League 1,12/03/94,Wrexham,Exeter,1.0,1.0,D
English League 1,12/03/94,York,Fulham,2.0,0.0,H
English League 1,15/03/94,Bournemouth,Cardiff,3.0,2.0,H
English League 1,15/03/94,Exeter,Bristol Rvs,1.0,0.0,H
English League 1,15/03/94,Fulham,Barnet,3.0,0.0,H
English League 1,15/03/94,Hull,Wrexham,0.0,0.0,D
English League 1,15/03/94,Leyton Orient,Brentford,1.0,1.0,D
English League 1,15/03/94,Port Vale,Huddersfield,1.0,0.0,H
English League 1,15/03/94,Reading,Bradford,1.0,1.0,D
English League 1,15/03/94,Rotherham,Plymouth,0.0,3.0,A
English League 1,15/03/94,Stockport,York,1.0,2.0,A
English League 1,15/03/94,Swansea,Cambridge,4.0,2.0,H
English League 1,16/03/94,Brighton,Burnley,1.0,1.0,D
English League 1,19/03/94,Barnet,Wrexham,1.0,2.0,A
English League 1,19/03/94,Bournemouth,Blackpool,1.0,0.0,H
English League 1,19/03/94,Brighton,Leyton Orient,2.0,0.0,H
English League 1,19/03/94,Burnley,Bristol Rvs,3.0,1.0,H
English League 1,19/03/94,Cambridge,Bradford,2.0,1.0,H
English League 1,19/03/94,Fulham,Huddersfield,1.0,1.0,D
English League 1,19/03/94,Hull,Reading,1.0,2.0,A
English League 1,19/03/94,Plymouth,Cardiff,1.0,2.0,A
English League 1,19/03/94,Port Vale,Brentford,1.0,0.0,H
English League 1,19/03/94,Rotherham,Stockport,1.0,2.0,A
English League 1,19/03/94,Swansea,Exeter,2.0,0.0,H
English League 1,19/03/94,York,Hartlepool,3.0,0.0,H
English League 1,22/03/94,Barnet,Exeter,2.0,1.0,H
English League 1,22/03/94,Bradford,Stockport,1.0,2.0,A
English League 1,22/03/94,Hartlepool,Cardiff,3.0,0.0,H
English League 1,22/03/94,Wrexham,Bristol Rvs,3.0,2.0,H
English League 1,22/03/94,York,Bournemouth,2.0,0.0,H
English League 1,26/03/94,Blackpool,Rotherham,1.0,2.0,A
English League 1,26/03/94,Bradford,Hull,1.0,1.0,D
English League 1,26/03/94,Brentford,Cambridge,3.0,3.0,D
