League,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Scottish Division 2,05/08/97,Clydebank,Brechin,3.0,0.0,H
Scottish Division 2,05/08/97,Stenhousemuir,Queen of Sth,2.0,1.0,H
Scottish Division 2,06/08/97,Inverness C,Livingston,1.0,1.0,D
Scottish Division 2,06/08/97,Stranraer,Clyde,0.0,0.0,D
Scottish Division 2,16/08/97,Brechin,Inverness C,2.0,2.0,D
Scottish Division 2,16/08/97,Clyde,Forfar,1.0,2.0,A
Scottish Division 2,16/08/97,East Fife,Stenhousemuir,0.0,3.0,A
Scottish Division 2,16/08/97,Livingston,Stranraer,1.0,0.0,H
Scottish Division 2,16/08/97,Queen of Sth,Clydebank,2.0,2.0,D
Scottish Division 2,23/08/97,Clydebank,Clyde,2.0,2.0,D
Scottish Division 2,23/08/97,Forfar,Brechin,2.0,5.0,A
Scottish Division 2,23/08/97,Inverness C,East Fife,0.0,1.0,A
Scottish Division 2,23/08/97,Stenhousemuir,Livingston,1.0,1.0,D
Scottish Division 2,23/08/97,Stranraer,Queen of Sth,2.0,1.0,H
Scottish Division 2,30/08/97,East Fife,Clyde,3.0,0.0,H
Scottish Division 2,30/08/97,Forfar,Clydebank,0.0,2.0,A
Scottish Division 2,30/08/97,Livingston,Queen of Sth,3.0,1.0,H
Scottish Division 2,30/08/97,Stenhousemuir,Inverness C,3.0,2.0,H
Scottish Division 2,30/08/97,Stranraer,Brechin,4.0,0.0,H
Scottish Division 2,07/09/97,Forfar,East Fife,1.0,2.0,A
Scottish Division 2,13/09/97,Brechin,Livingston,0.0,2.0,A
Scottish Division 2,13/09/97,Clyde,Stenhousemuir,2.0,0.0,H
Scottish Division 2,13/09/97,Clydebank,East Fife,1.0,2.0,A
Scottish Division 2,13/09/97,Inverness C,Stranraer,2.0,2.0,D
Scottish Division 2,13/09/97,Queen of Sth,Forfar,0.0,1.0,A
Scottish Division 2,20/09/97,Clyde,Brechin,1.0,1.0,D
Scottish Division 2,20/09/97,Clydebank,Stenhousemuir,1.0,0.0,H
Scottish Division 2,20/09/97,East Fife,Livingston,2.0,3.0,A
Scottish Division 2,20/09/97,Forfar,Stranraer,3.0,1.0,H
Scottish Division 2,20/09/97,Queen of Sth,Inverness C,2.0,1.0,H
Scottish Division 2,27/09/97,Brechin,Queen of Sth,0.0,3.0,A
Scottish Division 2,27/09/97,Inverness C,Clyde,1.0,2.0,A
Scottish Division 2,27/09/97,Livingston,Clydebank,0.0,0.0,D
Scottish Division 2,27/09/97,Stenhousemuir,Forfar,1.0,4.0,A
Scottish Division 2,27/09/97,Stranraer,East Fife,3.0,2.0,H
Scottish Division 2,04/10/97,Clyde,Livingston,1.0,0.0,H
Scottish Division 2,04/10/97,Clydebank,Stranraer,0.0,0.0,D
Scottish Division 2,04/10/97,East Fife,Queen of Sth,3.0,2.0,H
Scottish Division 2,04/10/97,Forfar,Inverness C,2.0,1.0,H
Scottish Division 2,04/10/97,Stenhousemuir,Brechin,3.0,2.0,H
Scottish Division 2,18/10/97,Brechin,East Fife,0.0,0.0,D
Scottish Division 2,18/10/97,Inverness C,Clydebank,0.0,0.0,D
Scottish Division 2,18/10/97,Livingston,Forfar,4.0,3.0,H
Scottish Division 2,18/10/97,Queen of Sth,Clyde,4.0,3.0,H
Scottish Division 2,18/10/97,Stranraer,Stenhousemuir,4.0,1.0,H
Scottish Division 2,25/10/97,Brechin,Forfar,2.0,0.0,H
Scottish Division 2,25/10/97,Clyde,Clydebank,0.0,1.0,A
Scottish Division 2,25/10/97,East Fife,Inverness C,1.0,5.0,A
Scottish Division 2,25/10/97,Livingston,Stenhousemuir,2.0,1.0,H
Scottish Division 2,25/10/97,Queen of Sth,Stranraer,2.0,1.0,H
Scottish Division 2,01/11/97,Forfar,Clyde,2.0,2.0,D
Scottish Division 2,01/11/97,Inverness C,Brechin,0.0,0.0,D
Scottish Division 2,01/11/97,Stenhousemuir,East Fife,0.0,0.0,D
Scottish Division 2,01/11/97,Stranraer,Livingston,1.0,1.0,D
Scottish Division 2,05/11/97,Clydebank,Queen of Sth,4.0,0.0,H
Scottish Division 2,08/11/97,Brechin,Stranraer,2.0,2.0,D
Scottish Division 2,08/11/97,Clyde,East Fife,3.0,0.0,H
Scottish Division 2,08/11/97,Clydebank,Forfar,1.0,1.0,D
Scottish Division 2,08/11/97,Inverness C,Stenhousemuir,4.0,1.0,H
Scottish Division 2,08/11/97,Queen of Sth,Livingston,1.0,0.0,H
Scottish Division 2,15/11/97,East Fife,Clydebank,2.0,3.0,A
Scottish Division 2,15/11/97,Forfar,Queen of Sth,2.0,4.0,A
Scottish Division 2,15/11/97,Livingston,Brechin,5.0,2.0,H
Scottish Division 2,15/11/97,Stenhousemuir,Clyde,0.0,0.0,D
Scottish Division 2,15/11/97,Stranraer,Inverness C,2.0,1.0,H
Scottish Division 2,22/11/97,Clyde,Inverness C,4.0,3.0,H
Scottish Division 2,22/11/97,Clydebank,Livingston,1.0,1.0,D
Scottish Division 2,22/11/97,East Fife,Stranraer,2.0,2.0,D
Scottish Division 2,22/11/97,Forfar,Stenhousemuir,1.0,1.0,D
Scottish Division 2,22/11/97,Queen of Sth,Brechin,0.0,0.0,D
Scottish Division 2,29/11/97,Brechin,Clyde,2.0,1.0,H
Scottish Division 2,29/11/97,Inverness C,Queen of Sth,2.0,1.0,H
Scottish Division 2,29/11/97,Stenhousemuir,Clydebank,2.0,3.0,A
Scottish Division 2,29/11/97,Stranraer,Forfar,2.0,2.0,D
Scottish Division 2,03/12/97,Livingston,East Fife,1.0,0.0,H
Scottish Division 2,13/12/97,Clydebank,Inverness C,1.0,1.0,D
Scottish Division 2,13/12/97,East Fife,Brechin,3.0,1.0,H
Scottish Division 2,13/12/97,Forfar,Livingston,2.0,2.0,D
Scottish Division 2,13/12/97,Stenhousemuir,Stranraer,3.0,0.0,H
Scottish Division 2,16/12/97,Clyde,Queen of Sth,0.0,0.0,D
Scottish Division 2,20/12/97,Brechin,Stenhousemuir,1.0,1.0,D
Scottish Division 2,20/12/97,Inverness C,Forfar,2.0,2.0,D
Scottish Division 2,20/12/97,Livingston,Clyde,0.0,2.0,A
Scottish Division 2,20/12/97,Queen of Sth,East Fife,2.0,1.0,H
Scottish Division 2,20/12/97,Stranraer,Clydebank,0.0,1.0,A
Scottish Division 2,27/12/97,Clydebank,Clyde,2.0,1.0,H
Scottish Division 2,27/12/97,Forfar,Brechin,5.0,0.0,H
Scottish Division 2,27/12/97,Inverness C,East Fife,4.0,0.0,H
Scottish Division 2,27/12/97,Stenhousemuir,Livingston,1.0,2.0,A
Scottish Division 2,27/12/97,Stranraer,Queen of Sth,3.0,4.0,A
Scottish Division 2,10/01/98,Brechin,Clydebank,0.0,1.0,A
Scottish Division 2,11/01/98,East Fife,Forfar,1.0,0.0,H
Scottish Division 2,13/01/98,Clyde,Stranraer,0.0,1.0,A
Scottish Division 2,17/01/98,Inverness C,Clyde,5.0,1.0,H
Scottish Division 2,17/01/98,Stranraer,East Fife,2.0,3.0,A
Scottish Division 2,20/01/98,Queen of Sth,Stenhousemuir,0.0,1.0,A
Scottish Division 2,31/01/98,Clyde,Brechin,2.0,2.0,D
Scottish Division 2,31/01/98,Clydebank,Stenhousemuir,1.0,0.0,H
Scottish Division 2,31/01/98,East Fife,Livingston,2.0,0.0,H
Scottish Division 2,31/01/98,Forfar,Stranraer,2.0,1.0,H
Scottish Division 2,31/01/98,Queen of Sth,Inverness C,1.0,0.0,H
Scottish Division 2,03/02/98,Brechin,Queen of Sth,1.0,1.0,D
Scottish Division 2,03/02/98,Stenhousemuir,Forfar,2.0,2.0,D
Scottish Division 2,07/02/98,Brechin,East Fife,2.0,1.0,H
Scottish Division 2,07/02/98,Inverness C,Clydebank,3.0,2.0,H
Scottish Division 2,07/02/98,Livingston,Forfar,4.0,0.0,H
Scottish Division 2,07/02/98,Queen of Sth,Clyde,0.0,0.0,D
Scottish Division 2,07/02/98,Stranraer,Stenhousemuir,1.0,2.0,A
Scottish Division 2,10/02/98,Livingston,Clydebank,0.0,3.0,A
Scottish Division 2,14/02/98,Clydebank,Stranraer,0.0,1.0,A
Scottish Division 2,15/02/98,East Fife,Queen of Sth,1.0,5.0,A
Scottish Division 2,17/02/98,Clyde,Livingston,0.0,3.0,A
Scottish Division 2,17/02/98,Stenhousemuir,Brechin,3.0,1.0,H
Scottish Division 2,21/02/98,Clydebank,Brechin,2.0,1.0,H
Scottish Division 2,21/02/98,Forfar,East Fife,1.0,0.0,H
Scottish Division 2,21/02/98,Inverness C,Livingston,2.0,2.0,D
Scottish Division 2,21/02/98,Stenhousemuir,Queen of Sth,2.0,0.0,H
Scottish Division 2,21/02/98,Stranraer,Clyde,3.0,0.0,H
Scottish Division 2,24/02/98,Queen of Sth,Clydebank,0.0,0.0,D
Scottish Division 2,25/02/98,Brechin,Inverness C,3.0,1.0,H
Scottish Division 2,25/02/98,Clyde,Forfar,1.0,2.0,A
Scottish Division 2,25/02/98,East Fife,Stenhousemuir,2.0,1.0,H
Scottish Division 2,25/02/98,Livingston,Stranraer,0.0,1.0,A
Scottish Division 2,28/02/98,East Fife,Clyde,1.0,1.0,D
Scottish Division 2,28/02/98,Forfar,Clydebank,0.0,0.0,D
Scottish Division 2,28/02/98,Stenhousemuir,Inverness C,0.0,3.0,A
Scottish Division 2,03/03/98,Livingston,Inverness C,2.0,2.0,D
Scottish Division 2,04/03/98,Stranraer,Brechin,0.0,2.0,A
Scottish Division 2,07/03/98,Clyde,Stenhousemuir,0.0,0.0,D
Scottish Division 2,07/03/98,Inverness C,Stranraer,1.0,2.0,A
Scottish Division 2,07/03/98,Queen of Sth,Forfar,5.0,1.0,H
Scottish Division 2,10/03/98,Forfar,Inverness C,1.0,2.0,A
Scottish Division 2,14/03/98,Clyde,Inverness C,1.0,6.0,A
Scottish Division 2,14/03/98,Clydebank,Livingston,0.0,2.0,A
Scottish Division 2,14/03/98,East Fife,Stranraer,0.0,3.0,A
Scottish Division 2,14/03/98,Forfar,Stenhousemuir,0.0,1.0,A
Scottish Division 2,14/03/98,Queen of Sth,Brechin,1.0,1.0,D
Scottish Division 2,17/03/98,Brechin,Livingston,0.0,2.0,A
Scottish Division 2,17/03/98,Clydebank,East Fife,0.0,3.0,A
Scottish Division 2,21/03/98,Brechin,Clyde,0.0,2.0,A
Scottish Division 2,21/03/98,Inverness C,Queen of Sth,0.0,3.0,A
Scottish Division 2,21/03/98,Livingston,East Fife,2.0,2.0,D
Scottish Division 2,21/03/98,Stenhousemuir,Clydebank,0.0,0.0,D
Scottish Division 2,21/03/98,Stranraer,Forfar,4.0,0.0,H
Scottish Division 2,25/03/98,Livingston,Queen of Sth,1.0,1.0,D
Scottish Division 2,28/03/98,Clyde,Queen of Sth,3.0,1.0,H
Scottish Division 2,28/03/98,Clydebank,Inverness C,1.0,0.0,H
Scottish Division 2,28/03/98,East Fife,Brechin,4.0,1.0,H
Scottish Division 2,28/03/98,Forfar,Livingston,2.0,1.0,H
Scottish Division 2,28/03/98,Stenhousemuir,Stranraer,0.0,1.0,A
Scottish Division 2,04/04/98,Inverness C,Forfar,0.0,0.0,D
Scottish Division 2,04/04/98,Stranraer,Clydebank,2.0,1.0,H
Scottish Division 2,05/04/98,Queen of Sth,East Fife,1.0,4.0,A
Scottish Division 2,07/04/98,Brechin,Stenhousemuir,4.0,3.0,H
Scottish Division 2,07/04/98,Livingston,Clyde,4.0,0.0,H
Scottish Division 2,11/04/98,Brechin,Stranraer,1.0,3.0,A
Scottish Division 2,11/04/98,Clyde,East Fife,0.0,0.0,D
Scottish Division 2,11/04/98,Clydebank,Forfar,0.0,1.0,A
Scottish Division 2,11/04/98,Inverness C,Stenhousemuir,2.0,1.0,H
Scottish Division 2,11/04/98,Queen of Sth,Livingston,0.0,1.0,A
Scottish Division 2,18/04/98,East Fife,Clydebank,0.0,2.0,A
Scottish Division 2,18/04/98,Forfar,Queen of Sth,2.0,4.0,A
Scottish Division 2,18/04/98,Livingston,Brechin,1.0,0.0,H
Scottish Division 2,18/04/98,Stenhousemuir,Clyde,1.0,1.0,D
Scottish Division 2,18/04/98,Stranraer,Inverness C,3.0,1.0,H
Scottish Division 2,25/04/98,Brechin,Forfar,1.0,1.0,D
Scottish Division 2,25/04/98,Clyde,Clydebank,2.0,0.0,H
Scottish Division 2,25/04/98,East Fife,Inverness C,0.0,1.0,A
Scottish Division 2,25/04/98,Livingston,Stenhousemuir,1.0,1.0,D
Scottish Division 2,25/04/98,Queen of Sth,Stranraer,3.0,2.0,H
Scottish Division 2,02/05/98,Clydebank,Queen of Sth,1.0,1.0,D
Scottish Division 2,02/05/98,Forfar,Clyde,0.0,1.0,A
Scottish Division 2,02/05/98,Inverness C,Brechin,2.0,1.0,H
Scottish Division 2,02/05/98,Stenhousemuir,East Fife,2.0,3.0,A
Scottish Division 2,02/05/98,Stranraer,Livingston,2.0,0.0,H
Scottish Division 2,09/05/98,Brechin,Clydebank,1.0,6.0,A
Scottish Division 2,09/05/98,Clyde,Stranraer,0.0,1.0,A
Scottish Division 2,09/05/98,East Fife,Forfar,0.0,1.0,A
Scottish Division 2,09/05/98,Livingston,Inverness C,1.0,2.0,A
Scottish Division 2,09/05/98,Queen of Sth,Stenhousemuir,1.0,0.0,H
Scottish Division 2,04/08/98,Alloa,Forfar,1.0,2.0,A
Scottish Division 2,04/08/98,Arbroath,East Fife,0.0,2.0,A
Scottish Division 2,04/08/98,Clyde,Queen of Sth,2.0,0.0,H
Scottish Division 2,04/08/98,Livingston,Stirling,1.0,1.0,D
Scottish Division 2,04/08/98,Partick,Inverness C,0.0,1.0,A
Scottish Division 2,15/08/98,East Fife,Alloa,2.0,2.0,D
Scottish Division 2,15/08/98,Forfar,Partick,0.0,1.0,A
Scottish Division 2,15/08/98,Inverness C,Livingston,2.0,1.0,H
Scottish Division 2,15/08/98,Queen of Sth,Arbroath,0.0,0.0,D
Scottish Division 2,15/08/98,Stirling,Clyde,1.0,2.0,A
Scottish Division 2,22/08/98,Alloa,Inverness C,1.0,1.0,D
Scottish Division 2,22/08/98,Arbroath,Stirling,0.0,3.0,A
Scottish Division 2,22/08/98,Clyde,East Fife,0.0,0.0,D
Scottish Division 2,22/08/98,Livingston,Forfar,1.0,1.0,D
Scottish Division 2,22/08/98,Partick,Queen of Sth,2.0,2.0,D
Scottish Division 2,29/08/98,Alloa,Stirling,7.0,0.0,H
Scottish Division 2,29/08/98,Arbroath,Forfar,2.0,1.0,H
Scottish Division 2,29/08/98,Clyde,Partick,1.0,2.0,A
Scottish Division 2,29/08/98,East Fife,Inverness C,1.0,5.0,A
Scottish Division 2,29/08/98,Queen of Sth,Livingston,0.0,1.0,A
Scottish Division 2,05/09/98,Forfar,Clyde,2.0,2.0,D
Scottish Division 2,05/09/98,Inverness C,Arbroath,2.0,1.0,H
Scottish Division 2,05/09/98,Livingston,East Fife,3.0,1.0,H
Scottish Division 2,05/09/98,Partick,Alloa,1.0,0.0,H
Scottish Division 2,05/09/98,Stirling,Queen of Sth,1.0,0.0,H
Scottish Division 2,12/09/98,Alloa,Clyde,3.0,0.0,H
Scottish Division 2,12/09/98,Forfar,East Fife,1.0,2.0,A
Scottish Division 2,12/09/98,Inverness C,Queen of Sth,3.0,2.0,H
Scottish Division 2,12/09/98,Livingston,Arbroath,2.0,1.0,H
Scottish Division 2,12/09/98,Partick,Stirling,1.0,0.0,H
Scottish Division 2,19/09/98,Arbroath,Alloa,0.0,2.0,A
Scottish Division 2,19/09/98,Clyde,Livingston,1.0,1.0,D
Scottish Division 2,19/09/98,East Fife,Partick,1.0,3.0,A
Scottish Division 2,19/09/98,Queen of Sth,Forfar,3.0,0.0,H
Scottish Division 2,19/09/98,Stirling,Inverness C,0.0,1.0,A
Scottish Division 2,26/09/98,Alloa,Livingston,3.0,4.0,A
Scottish Division 2,26/09/98,Clyde,Inverness C,4.0,1.0,H
Scottish Division 2,26/09/98,Forfar,Stirling,1.0,2.0,A
Scottish Division 2,26/09/98,Partick,Arbroath,2.0,0.0,H
Scottish Division 2,27/09/98,East Fife,Queen of Sth,2.0,0.0,H
Scottish Division 2,03/10/98,Arbroath,Clyde,0.0,0.0,D
Scottish Division 2,03/10/98,Inverness C,Forfar,2.0,2.0,D
Scottish Division 2,03/10/98,Livingston,Partick,1.0,0.0,H
Scottish Division 2,03/10/98,Queen of Sth,Alloa,2.0,1.0,H
Scottish Division 2,03/10/98,Stirling,East Fife,3.0,2.0,H
Scottish Division 2,10/10/98,Alloa,East Fife,5.0,1.0,H
Scottish Division 2,10/10/98,Arbroath,Queen of Sth,2.0,1.0,H
Scottish Division 2,10/10/98,Clyde,Stirling,2.0,1.0,H
Scottish Division 2,10/10/98,Livingston,Inverness C,2.0,1.0,H
Scottish Division 2,11/10/98,Partick,Forfar,2.0,0.0,H
Scottish Division 2,17/10/98,East Fife,Arbroath,0.0,3.0,A
Scottish Division 2,17/10/98,Forfar,Alloa,1.0,2.0,A
Scottish Division 2,17/10/98,Inverness C,Partick,3.0,2.0,H
Scottish Division 2,17/10/98,Queen of Sth,Clyde,2.0,1.0,H
Scottish Division 2,17/10/98,Stirling,Livingston,1.0,3.0,A
Scottish Division 2,24/10/98,Inverness C,East Fife,4.0,2.0,H
Scottish Division 2,24/10/98,Livingston,Queen of Sth,2.0,0.0,H
Scottish Division 2,24/10/98,Partick,Clyde,0.0,2.0,A
Scottish Division 2,24/10/98,Stirling,Alloa,4.0,2.0,H
Scottish Division 2,26/10/98,Forfar,Arbroath,1.0,3.0,A
Scottish Division 2,31/10/98,Alloa,Partick,3.0,1.0,H
Scottish Division 2,31/10/98,Arbroath,Inverness C,0.0,1.0,A
Scottish Division 2,31/10/98,Clyde,Forfar,3.0,1.0,H
Scottish Division 2,31/10/98,East Fife,Livingston,2.0,3.0,A
Scottish Division 2,31/10/98,Queen of Sth,Stirling,2.0,3.0,A
Scottish Division 2,07/11/98,Alloa,Arbroath,1.0,1.0,D
Scottish Division 2,07/11/98,Forfar,Queen of Sth,1.0,0.0,H
Scottish Division 2,07/11/98,Inverness C,Stirling,3.0,1.0,H
Scottish Division 2,07/11/98,Livingston,Clyde,2.0,0.0,H
Scottish Division 2,07/11/98,Partick,East Fife,0.0,1.0,A
Scottish Division 2,14/11/98,Arbroath,Livingston,2.0,2.0,D
Scottish Division 2,14/11/98,Clyde,Alloa,2.0,1.0,H
Scottish Division 2,14/11/98,East Fife,Forfar,1.0,0.0,H
Scottish Division 2,14/11/98,Queen of Sth,Inverness C,2.0,2.0,D
Scottish Division 2,14/11/98,Stirling,Partick,2.0,0.0,H
Scottish Division 2,21/11/98,Arbroath,Partick,1.0,0.0,H
Scottish Division 2,21/11/98,Inverness C,Clyde,1.0,1.0,D
Scottish Division 2,21/11/98,Livingston,Alloa,2.0,1.0,H
Scottish Division 2,21/11/98,Queen of Sth,East Fife,0.0,0.0,D
Scottish Division 2,21/11/98,Stirling,Forfar,3.0,1.0,H
Scottish Division 2,28/11/98,Alloa,Queen of Sth,2.0,1.0,H
Scottish Division 2,28/11/98,Clyde,Arbroath,3.0,0.0,H
Scottish Division 2,28/11/98,East Fife,Stirling,2.0,3.0,A
Scottish Division 2,28/11/98,Forfar,Inverness C,2.0,2.0,D
Scottish Division 2,28/11/98,Partick,Livingston,1.0,3.0,A
Scottish Division 2,12/12/98,East Fife,Clyde,0.0,0.0,D
Scottish Division 2,12/12/98,Forfar,Livingston,1.0,2.0,A
Scottish Division 2,12/12/98,Queen of Sth,Partick,0.0,0.0,D
Scottish Division 2,12/12/98,Stirling,Arbroath,0.0,1.0,A
Scottish Division 2,16/12/98,Inverness C,Alloa,3.0,2.0,H
Scottish Division 2,19/12/98,Alloa,Forfar,3.0,1.0,H
Scottish Division 2,19/12/98,Arbroath,East Fife,2.0,1.0,H
Scottish Division 2,19/12/98,Clyde,Queen of Sth,2.0,1.0,H
Scottish Division 2,19/12/98,Livingston,Stirling,0.0,0.0,D
Scottish Division 2,19/12/98,Partick,Inverness C,2.0,1.0,H
Scottish Division 2,26/12/98,Clyde,Partick,0.0,1.0,A
Scottish Division 2,27/12/98,East Fife,Inverness C,3.0,2.0,H
Scottish Division 2,27/12/98,Queen of Sth,Livingston,2.0,2.0,D
Scottish Division 2,29/12/98,Alloa,Stirling,2.0,2.0,D
Scottish Division 2,09/01/99,Inverness C,Arbroath,2.0,0.0,H
Scottish Division 2,13/01/99,Partick,Alloa,2.0,1.0,H
Scottish Division 2,16/01/99,Alloa,Livingston,1.0,3.0,A
Scottish Division 2,16/01/99,Clyde,Inverness C,1.0,1.0,D
Scottish Division 2,16/01/99,Forfar,Stirling,3.0,3.0,D
Scottish Division 2,16/01/99,Partick,Arbroath,0.0,0.0,D
Scottish Division 2,17/01/99,East Fife,Queen of Sth,0.0,1.0,A
Scottish Division 2,19/01/99,Arbroath,Forfar,2.0,2.0,D
Scottish Division 2,20/01/99,Livingston,East Fife,1.0,0.0,H
Scottish Division 2,26/01/99,Stirling,Queen of Sth,1.0,3.0,A
Scottish Division 2,30/01/99,Arbroath,Clyde,0.0,3.0,A
Scottish Division 2,30/01/99,Inverness C,Forfar,2.0,0.0,H
Scottish Division 2,30/01/99,Livingston,Partick,1.0,1.0,D
Scottish Division 2,30/01/99,Queen of Sth,Alloa,0.0,0.0,D
Scottish Division 2,30/01/99,Stirling,East Fife,0.0,1.0,A
Scottish Division 2,02/02/99,Forfar,Clyde,3.0,1.0,H
Scottish Division 2,06/02/99,Arbroath,Alloa,1.0,2.0,A
Scottish Division 2,06/02/99,Clyde,Livingston,0.0,3.0,A
Scottish Division 2,06/02/99,East Fife,Partick,1.0,0.0,H
Scottish Division 2,06/02/99,Queen of Sth,Forfar,0.0,3.0,A
Scottish Division 2,06/02/99,Stirling,Inverness C,1.0,5.0,A
Scottish Division 2,13/02/99,Inverness C,Queen of Sth,1.0,0.0,H
Scottish Division 2,16/02/99,Alloa,Clyde,1.0,0.0,H
Scottish Division 2,16/02/99,Forfar,East Fife,2.0,4.0,A
Scottish Division 2,16/02/99,Livingston,Arbroath,1.0,0.0,H
Scottish Division 2,17/02/99,Partick,Stirling,0.0,1.0,A
Scottish Division 2,20/02/99,Alloa,Inverness C,1.0,4.0,A
Scottish Division 2,20/02/99,Arbroath,Stirling,1.0,0.0,H
Scottish Division 2,20/02/99,Clyde,East Fife,1.0,0.0,H
Scottish Division 2,20/02/99,Livingston,Forfar,3.0,0.0,H
Scottish Division 2,20/02/99,Partick,Queen of Sth,1.0,3.0,A
Scottish Division 2,27/02/99,East Fife,Alloa,0.0,4.0,A
Scottish Division 2,27/02/99,Forfar,Partick,2.0,1.0,H
Scottish Division 2,27/02/99,Inverness C,Livingston,3.0,1.0,H
Scottish Division 2,27/02/99,Queen of Sth,Arbroath,3.0,0.0,H
Scottish Division 2,27/02/99,Stirling,Clyde,2.0,3.0,A
Scottish Division 2,06/03/99,Alloa,Partick,0.0,1.0,A
Scottish Division 2,06/03/99,Arbroath,Inverness C,3.0,1.0,H
Scottish Division 2,06/03/99,Clyde,Forfar,1.0,0.0,H
Scottish Division 2,06/03/99,East Fife,Livingston,1.0,1.0,D
Scottish Division 2,06/03/99,Queen of Sth,Stirling,3.0,0.0,H
Scottish Division 2,13/03/99,Forfar,Arbroath,5.0,2.0,H
Scottish Division 2,13/03/99,Inverness C,East Fife,4.0,0.0,H
Scottish Division 2,13/03/99,Livingston,Queen of Sth,1.0,2.0,A
Scottish Division 2,13/03/99,Partick,Clyde,0.0,1.0,A
Scottish Division 2,13/03/99,Stirling,Alloa,1.0,1.0,D
Scottish Division 2,20/03/99,Alloa,Queen of Sth,3.0,5.0,A
Scottish Division 2,20/03/99,Clyde,Arbroath,1.0,1.0,D
Scottish Division 2,20/03/99,East Fife,Stirling,1.0,0.0,H
Scottish Division 2,20/03/99,Forfar,Inverness C,0.0,3.0,A
Scottish Division 2,20/03/99,Partick,Livingston,1.0,1.0,D
Scottish Division 2,03/04/99,Arbroath,Partick,2.0,1.0,H
Scottish Division 2,03/04/99,Inverness C,Clyde,3.0,0.0,H
Scottish Division 2,03/04/99,Livingston,Alloa,1.0,0.0,H
Scottish Division 2,03/04/99,Queen of Sth,East Fife,2.0,0.0,H
Scottish Division 2,03/04/99,Stirling,Forfar,2.0,2.0,D
Scottish Division 2,10/04/99,Alloa,Arbroath,1.0,2.0,A
Scottish Division 2,10/04/99,Forfar,Queen of Sth,2.0,1.0,H
Scottish Division 2,10/04/99,Inverness C,Stirling,2.0,2.0,D
Scottish Division 2,10/04/99,Livingston,Clyde,2.0,0.0,H
Scottish Division 2,10/04/99,Partick,East Fife,2.0,2.0,D
Scottish Division 2,17/04/99,Arbroath,Livingston,1.0,1.0,D
Scottish Division 2,17/04/99,Clyde,Alloa,0.0,1.0,A
Scottish Division 2,17/04/99,East Fife,Forfar,2.0,1.0,H
Scottish Division 2,17/04/99,Queen of Sth,Inverness C,1.0,1.0,D
Scottish Division 2,17/04/99,Stirling,Partick,3.0,0.0,H
Scottish Division 2,24/04/99,East Fife,Arbroath,1.0,2.0,A
Scottish Division 2,24/04/99,Forfar,Alloa,3.0,1.0,H
Scottish Division 2,24/04/99,Inverness C,Partick,3.0,2.0,H
Scottish Division 2,24/04/99,Queen of Sth,Clyde,2.0,1.0,H
Scottish Division 2,24/04/99,Stirling,Livingston,0.0,0.0,D
Scottish Division 2,01/05/99,Alloa,East Fife,3.0,1.0,H
Scottish Division 2,01/05/99,Arbroath,Queen of Sth,0.0,2.0,A
Scottish Division 2,01/05/99,Clyde,Stirling,4.0,1.0,H
Scottish Division 2,01/05/99,Livingston,Inverness C,4.0,3.0,H
Scottish Division 2,01/05/99,Partick,Forfar,1.0,0.0,H
Scottish Division 2,08/05/99,East Fife,Clyde,2.0,1.0,H
Scottish Division 2,08/05/99,Forfar,Livingston,1.0,2.0,A
Scottish Division 2,08/05/99,Inverness C,Alloa,1.0,1.0,D
Scottish Division 2,08/05/99,Queen of Sth,Partick,2.0,2.0,D
Scottish Division 2,08/05/99,Stirling,Arbroath,2.0,1.0,H
Scottish Division 2,07/08/99,Clyde,Alloa,0.0,1.0,A
Scottish Division 2,07/08/99,Partick,Stenhousemuir,0.0,1.0,A
Scottish Division 2,07/08/99,Queen of Sth,Arbroath,2.0,3.0,A
Scottish Division 2,07/08/99,Ross County,Hamilton,2.0,1.0,H
Scottish Division 2,07/08/99,Stirling,Stranraer,1.0,1.0,D
Scottish Division 2,14/08/99,Alloa,Partick,1.0,0.0,H
Scottish Division 2,14/08/99,Arbroath,Clyde,2.0,1.0,H
Scottish Division 2,14/08/99,Hamilton,Queen of Sth,0.0,3.0,A
Scottish Division 2,14/08/99,Stenhousemuir,Stirling,2.0,1.0,H
Scottish Division 2,14/08/99,Stranraer,Ross County,0.0,0.0,D
Scottish Division 2,21/08/99,Clyde,Stranraer,0.0,0.0,D
Scottish Division 2,21/08/99,Partick,Arbroath,1.0,3.0,A
Scottish Division 2,21/08/99,Queen of Sth,Alloa,1.0,1.0,D
Scottish Division 2,21/08/99,Ross County,Stenhousemuir,0.0,0.0,D
Scottish Division 2,21/08/99,Stirling,Hamilton,2.0,0.0,H
Scottish Division 2,28/08/99,Alloa,Hamilton,1.0,1.0,D
Scottish Division 2,28/08/99,Clyde,Stirling,3.0,0.0,H
Scottish Division 2,28/08/99,Partick,Queen of Sth,2.0,0.0,H
Scottish Division 2,28/08/99,Ross County,Arbroath,2.0,0.0,H
Scottish Division 2,28/08/99,Stenhousemuir,Stranraer,1.0,1.0,D
Scottish Division 2,04/09/99,Arbroath,Alloa,2.0,2.0,D
Scottish Division 2,04/09/99,Queen of Sth,Clyde,1.0,1.0,D
Scottish Division 2,04/09/99,Stirling,Ross County,2.0,1.0,H
